Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-08,98.93777021985274,101.48434160481388,98.92056653918428,101.43272399902344,1715100.0,0.0,0.0
2021-02-09,101.37248527944043,102.69739165059924,100.43472401820769,101.91448974609375,1528100.0,0.0,0.0
2021-02-10,102.19841063904505,102.62857483574254,100.64981690542017,102.21561431884766,1274900.0,0.0,0.0
2021-02-11,102.37906717108243,104.04810616487062,102.00912574144229,102.88665771484375,1635900.0,0.0,0.0
2021-02-12,102.12956059465729,104.21155327884887,101.94889245896628,103.67815399169922,1858000.0,0.0,0.0
2021-02-13,103.67815399169922,103.67815399169922,103.67815399169922,103.67815399169922,0.0,,
2021-02-14,103.67815399169922,103.67815399169922,103.67815399169922,103.67815399169922,0.0,,
2021-02-15,103.67815399169922,103.67815399169922,103.67815399169922,103.67815399169922,0.0,,
2021-02-16,103.69537027605942,106.0784833732815,103.66095635596486,103.8846435546875,1880200.0,0.0,0.0
2021-02-17,103.40286139951749,105.14072169295008,101.70801358319804,101.81124877929688,2224600.0,0.0,0.0
2021-02-18,101.42409573373007,101.9058774479342,100.15941217016069,100.4519271850586,1890500.0,0.0,0.0
2021-02-19,101.2004215695172,102.39627745235585,101.02835852482357,101.51874542236328,2044400.0,0.0,0.0
2021-02-20,101.51874542236328,101.51874542236328,101.51874542236328,101.51874542236328,0.0,,
2021-02-21,101.51874542236328,101.51874542236328,101.51874542236328,101.51874542236328,0.0,,
2021-02-22,100.7530546155019,101.69080937589666,99.71205808909761,100.42613220214844,1742800.0,0.0,0.0
2021-02-23,99.66903351797235,99.70344743806692,97.3289394618145,99.367919921875,2198300.0,0.0,0.0
2021-02-24,99.88412813438624,100.77887047781158,96.95901019699285,97.61286163330078,3279800.0,0.0,0.0
2021-02-25,89.31928134407131,96.6148680119875,87.28890608778359,88.56219482421875,10053700.0,0.0,0.0
2021-02-26,86.97918478631136,88.06320021947074,85.85215687891026,86.33393859863281,4569800.0,0.0,0.0
2021-02-27,86.33393859863281,86.33393859863281,86.33393859863281,86.33393859863281,0.0,,
2021-02-28,86.33393859863281,86.33393859863281,86.33393859863281,86.33393859863281,0.0,,
2021-03-01,86.46300066352997,88.2610837953689,86.46300066352997,87.4867935180664,3708500.0,0.0,0.0
2021-03-02,87.85673298274057,89.25906582258115,87.28891312424065,88.20085906982422,3011500.0,0.0,0.0
2021-03-03,88.07180704651483,88.38152574770506,86.03282669097653,86.35115051269531,2848800.0,0.0,0.0
2021-03-04,85.80913862742025,86.3855635488389,82.53129006437891,84.51864624023438,4288700.0,0.0,0.0
2021-03-05,85.6973244197957,88.78590065660902,83.70136251553971,88.48478698730469,5128100.0,0.0,0.0
2021-03-06,88.48478698730469,88.48478698730469,88.48478698730469,88.48478698730469,0.0,,
2021-03-07,88.48478698730469,88.48478698730469,88.48478698730469,88.48478698730469,0.0,,
2021-03-08,88.86331246964816,92.41646604866123,88.38153071352005,91.68518829345703,3830800.0,0.0,0.0
2021-03-09,91.66798242355165,94.32639370349317,90.89368564558383,91.0399398803711,3294900.0,0.0,0.0
2021-03-10,92.44228370047378,94.18875586125405,91.72821611891233,93.04451751708984,3175700.0,0.0,0.0
2021-03-11,93.46606156487357,94.15432679782428,92.4594790768047,93.41444396972656,2407300.0,0.0,0.0
2021-03-12,93.73276068913441,95.74593221754998,92.74338844762491,95.48783111572266,1962900.0,0.0,0.0
2021-03-13,95.48783111572266,95.48783111572266,95.48783111572266,95.48783111572266,0.0,,
2021-03-14,95.48783111572266,95.48783111572266,95.48783111572266,95.48783111572266,0.0,,
2021-03-15,95.91800029679045,98.58501671313415,95.71152334271962,98.00859832763672,3346800.0,0.0,0.0
2021-03-16,97.78493806236416,98.47319690721274,96.95901694648924,97.60426330566406,2328200.0,0.0,0.0
2021-03-17,97.09351776206539,97.69082537037839,95.20635753167215,97.17142486572266,2584400.0,0.7,0.0
2021-03-18,96.61738021012322,100.64274498878648,96.35767670006702,98.14961242675781,2906500.0,0.0,0.0
2021-03-19,98.5391645006414,104.131388889811,98.40931274981857,102.31348419189453,9098400.0,0.0,0.0
2021-03-20,102.31348419189453,102.31348419189453,102.31348419189453,102.31348419189453,0.0,,
2021-03-21,102.31348419189453,102.31348419189453,102.31348419189453,102.31348419189453,0.0,,
2021-03-22,102.23557220098148,104.99706016993484,101.37856119854352,104.71138763427734,2809600.0,0.0,0.0
2021-03-23,104.44303224034368,105.07496731156141,102.35676546042122,102.8501968383789,3663100.0,0.0,0.0
2021-03-24,103.10123212234936,103.4475012297994,98.87676750415378,98.96333312988281,2883800.0,0.0,0.0
2021-03-25,99.05857967854101,100.86782610179242,98.20156856250273,100.57350158691406,2250600.0,0.0,0.0
2021-03-26,100.89379000471938,103.31766081347982,100.5734898894269,103.23975372314453,1872500.0,0.0,0.0
2021-03-27,103.23975372314453,103.23975372314453,103.23975372314453,103.23975372314453,0.0,,
2021-03-28,103.23975372314453,103.23975372314453,103.23975372314453,103.23975372314453,0.0,,
2021-03-29,103.40422627231467,103.95825426220257,99.13647507848361,99.37886810302734,2598300.0,0.0,0.0
2021-03-30,98.85081193226819,100.46960982780385,98.11498750207765,100.17528533935547,1934100.0,0.0,0.0
2021-03-31,100.68602417337218,100.68602417337218,98.8854365122528,99.38751983642578,1938900.0,0.0,0.0
2021-04-01,100.36573595396085,100.67737753961694,98.69499335484602,100.20991516113281,2486400.0,0.0,0.0
2021-04-02,100.20991516113281,100.20991516113281,100.20991516113281,100.20991516113281,0.0,,
2021-04-03,100.20991516113281,100.20991516113281,100.20991516113281,100.20991516113281,0.0,,
2021-04-04,100.20991516113281,100.20991516113281,100.20991516113281,100.20991516113281,0.0,,
2021-04-05,100.68602520532977,102.56453318481182,100.15796624119659,102.14035034179688,1641900.0,0.0,0.0
2021-04-06,102.09707183950883,105.35198468785563,101.75946123345442,104.52094268798828,3604100.0,0.0,0.0
2021-04-07,104.31316805445435,105.37794437710461,102.59048770929753,104.39107513427734,2502800.0,0.0,0.0
2021-04-08,104.66812151163772,104.73737006482601,103.10991348553253,103.55140686035156,1776800.0,0.0,0.0
2021-04-09,103.93228114911672,106.33018943400704,103.56004298885918,106.02720642089844,2126800.0,0.0,0.0
2021-04-10,106.02720642089844,106.02720642089844,106.02720642089844,106.02720642089844,0.0,,
2021-04-11,106.02720642089844,106.02720642089844,106.02720642089844,106.02720642089844,0.0,,
2021-04-12,105.8713970875444,107.23049812573255,104.91915522263831,105.23079681396484,2394500.0,0.0,0.0
2021-04-13,105.49915806659907,105.49915806659907,103.23110130392428,104.59020233154297,2449600.0,0.0,0.0
2021-04-14,104.3564702632014,105.04034341778814,103.3782594132202,104.02751159667969,1525400.0,0.0,0.0
2021-04-15,104.66809663249514,105.10958329783938,103.04929237929821,103.27436828613281,1453900.0,0.0,0.0
2021-04-16,103.81975269743118,103.99288397112342,102.14035160357064,103.76781463623047,1845100.0,0.0,0.0
2021-04-17,103.76781463623047,103.76781463623047,103.76781463623047,103.76781463623047,0.0,,
2021-04-18,103.76781463623047,103.76781463623047,103.76781463623047,103.76781463623047,0.0,,
2021-04-19,104.18333018168839,104.44303369139404,102.01915628259002,102.87616729736328,2912600.0,0.0,0.0
2021-04-20,102.84154094420929,103.18780346631385,100.85915696384963,102.5385513305664,1750400.0,0.0,0.0
2021-04-21,102.85019057733653,103.68123249991034,102.29616262895401,102.98870086669922,1509300.0,0.0,0.0
2021-04-22,103.1878205240239,104.6767733915318,101.93260216256233,102.18364715576172,2405400.0,0.0,0.0
2021-04-23,102.29617312169933,102.41736633505568,100.8764755327808,101.92393493652344,1547700.0,0.0,0.0
2021-04-24,101.92393493652344,101.92393493652344,101.92393493652344,101.92393493652344,0.0,,
2021-04-25,101.92393493652344,101.92393493652344,101.92393493652344,101.92393493652344,0.0,,
2021-04-26,101.72483440061511,101.82871052352274,99.01528438283793,101.30065155029297,2275700.0,0.0,0.0
2021-04-27,101.67287674586997,103.25705346318001,101.28332812566177,102.45198059082031,1355300.0,0.0,0.0
2021-04-28,102.81557551980389,103.40423111217879,101.3093122645785,101.44782257080078,1190400.0,0.0,0.0
2021-04-29,101.91527448928372,102.83288205797228,101.34392944154871,102.4000473022461,1274400.0,0.0,0.0
2021-04-30,101.72484043478124,101.85469220065319,100.23588760912463,100.65140533447266,1633800.0,0.0,0.0
2021-05-01,100.65140533447266,100.65140533447266,100.65140533447266,100.65140533447266,0.0,,
2021-05-02,100.65140533447266,100.65140533447266,100.65140533447266,100.65140533447266,0.0,,
2021-05-03,101.60364279641988,103.17050265074587,101.27468412324389,101.6902084350586,1507600.0,0.0,0.0
2021-05-04,101.56036310573107,101.97588744385716,100.54753120000129,101.91529083251953,1330200.0,0.0,0.0
2021-05-05,102.45197473690152,102.57316792757638,100.47824951215834,100.7466049194336,1270000.0,0.0,0.0
2021-05-06,101.69020745269279,104.07079881720212,101.18811750708974,103.91497802734375,2293600.0,0.0,0.0
2021-05-07,103.906326353194,106.12243852924863,103.49946056362938,105.90602111816406,1763800.0,0.0,0.0
2021-05-08,105.90602111816406,105.90602111816406,105.90602111816406,105.90602111816406,0.0,,
2021-05-09,105.90602111816406,105.90602111816406,105.90602111816406,105.90602111816406,0.0,,
2021-05-10,106.09648475387927,111.29916851833066,105.6376808331272,108.8926010131836,3980100.0,0.0,0.0
2021-05-11,107.29975270274389,107.30841124869347,103.88901870203645,105.3260269165039,2044600.0,0.0,0.0
2021-05-12,104.75466230771757,104.91913501262754,100.13198399650592,100.5475082397461,2158100.0,0.0,0.0
2021-05-13,101.33527787378793,103.57736549716826,101.33527787378793,103.01467895507812,1706100.0,0.0,0.0
2021-05-14,103.53406922694316,104.66810074493002,102.98869982827821,104.21794891357422,1691300.0,0.0,0.0
2021-05-15,104.21794891357422,104.21794891357422,104.21794891357422,104.21794891357422,0.0,,
2021-05-16,104.21794891357422,104.21794891357422,104.21794891357422,104.21794891357422,0.0,,
2021-05-17,104.39108836616914,105.23078889043141,103.04064597512813,103.97557067871094,1403700.0,0.0,0.0
2021-05-18,103.45616834860556,104.01019632463219,101.09288760357445,101.21408081054688,1982600.0,0.0,0.0
2021-05-19,99.82036460614938,100.06275104991363,97.53499727275047,98.41798400878906,2555400.0,0.0,0.0
2021-05-20,98.46125341267765,99.56930938721018,97.43111113251342,99.136474609375,2063800.0,0.0,0.0
2021-05-21,100.08004955616757,100.93706049590872,99.2230386164264,99.49139404296875,2549000.0,0.0,0.0
2021-05-22,99.49139404296875,99.49139404296875,99.49139404296875,99.49139404296875,0.0,,
2021-05-23,99.49139404296875,99.49139404296875,99.49139404296875,99.49139404296875,0.0,,
2021-05-24,100.73797830985225,101.47379618240046,99.16245983040008,99.29230499267578,2145600.0,0.0,0.0
2021-05-25,99.3615683821677,100.01947921186601,98.68634706424335,99.0499267578125,1907200.0,0.0,0.0
2021-05-26,100.41767621660827,102.48662608615662,99.74245496773945,101.24871826171875,2969400.0,0.0,0.0
2021-05-27,104.74602595337403,106.32154442667311,100.9630472665162,102.27021026611328,7719400.0,0.0,0.0
2021-05-28,104.35645960776799,104.35645960776799,98.79885646537372,100.62541961669922,4573300.0,0.0,0.0
2021-05-29,100.62541961669922,100.62541961669922,100.62541961669922,100.62541961669922,0.0,,
2021-05-30,100.62541961669922,100.62541961669922,100.62541961669922,100.62541961669922,0.0,,
2021-05-31,100.62541961669922,100.62541961669922,100.62541961669922,100.62541961669922,0.0,,
2021-06-01,101.56901624514575,101.59498527654597,98.94603840116415,99.46543884277344,2818500.0,0.0,0.0
2021-06-02,99.51736161195231,103.51675694634143,99.0672163929443,102.45198059082031,3302800.0,0.0,0.0
2021-06-03,101.82871719853847,102.1317068556399,99.32693247165064,100.03678131103516,2476100.0,0.0,0.0
2021-06-04,99.98484319683148,100.56484026924845,99.71648772248172,100.40901947021484,1641100.0,0.0,0.0
2021-06-05,100.40901947021484,100.40901947021484,100.40901947021484,100.40901947021484,0.0,,
2021-06-06,100.40901947021484,100.40901947021484,100.40901947021484,100.40901947021484,0.0,,
2021-06-07,100.49557546467777,101.59497949801138,100.01080262735341,101.36990356445312,1502900.0,0.0,0.0
2021-06-08,101.83736472976788,102.99736535424734,100.99766421452156,102.3394546508789,1537400.0,0.0,0.0
2021-06-09,102.49528686720826,102.49528686720826,99.53469827857755,99.54335021972656,2195200.0,0.0,0.0
2021-06-10,100.34841562198248,101.00632634873126,96.7212645911749,97.42245483398438,3373100.0,0.0,0.0
2021-06-11,97.43978947108265,99.58665345676633,97.39650994429464,99.0759048461914,2364200.0,0.0,0.0
2021-06-12,99.0759048461914,99.0759048461914,99.0759048461914,99.0759048461914,0.0,,
2021-06-13,99.0759048461914,99.0759048461914,99.0759048461914,99.0759048461914,0.0,,
2021-06-14,99.16244738674455,99.32692010649956,97.63020861881614,98.71229553222656,1805300.0,0.0,0.0
2021-06-15,98.59976622158369,99.02394246538975,97.30126185502517,98.04573822021484,1949600.0,0.0,0.0
2021-06-16,97.88892923758608,97.95861506932116,94.64861780918547,95.72872161865234,2944000.0,0.7,0.0
2021-06-17,95.52839512506938,96.11199912693581,93.83855657271572,95.38031768798828,2338400.0,0.0,0.0
2021-06-18,93.97790997256702,94.74443423918737,92.9065184774958,93.75143432617188,4255100.0,0.0,0.0
2021-06-19,93.75143432617188,93.75143432617188,93.75143432617188,93.75143432617188,0.0,,
2021-06-20,93.75143432617188,93.75143432617188,93.75143432617188,93.75143432617188,0.0,,
2021-06-21,94.33504837458855,96.28620535411963,94.16083377648295,94.66604614257812,2020400.0,0.0,0.0
2021-06-22,94.90994112389913,97.15725962557346,94.32633716554722,96.72173309326172,2477500.0,0.0,0.0
2021-06-23,97.60150826524817,97.60150826524817,96.19039976766773,96.9046630859375,1554500.0,0.0,0.0
2021-06-24,97.78441421414236,98.00217746987319,96.69559793548821,97.01788330078125,1660100.0,0.0,0.0
2021-06-25,97.55794864111748,98.9342141543934,97.1224220846839,98.4725570678711,2592700.0,0.0,0.0
2021-06-26,98.4725570678711,98.4725570678711,98.4725570678711,98.4725570678711,0.0,,
2021-06-27,98.4725570678711,98.4725570678711,98.4725570678711,98.4725570678711,0.0,,
2021-06-28,99.03003309929153,100.48469024059685,98.32447554053944,100.02303314208984,1943000.0,0.0,0.0
2021-06-29,100.32790174769335,101.82611422398608,99.79655879631956,100.14498138427734,1890800.0,0.0,0.0
2021-06-30,100.01431484010438,101.25992101606174,99.99689670249155,100.1536865234375,1879200.0,0.0,0.0
2021-07-01,100.70244635078704,101.74770738065895,100.02302601680955,101.36444854736328,1554500.0,0.0,0.0
2021-07-02,101.6693159529131,101.6693159529131,100.13626068051066,100.73728942871094,1634400.0,0.0,0.0
2021-07-03,100.73728942871094,100.73728942871094,100.73728942871094,100.73728942871094,0.0,,
2021-07-04,100.73728942871094,100.73728942871094,100.73728942871094,100.73728942871094,0.0,,
2021-07-05,100.73728942871094,100.73728942871094,100.73728942871094,100.73728942871094,0.0,,
2021-07-06,100.56307670471114,100.5717890963919,96.16426258221937,96.294921875,2952200.0,0.0,0.0
2021-07-07,96.10328824982442,96.98304707888548,95.4499984375235,95.59807586669922,2079100.0,0.0,0.0
2021-07-08,94.40473034318465,94.92736750725666,93.3768874437747,94.21310424804688,2010400.0,0.0,0.0
2021-07-09,94.80542550899132,96.81756288627793,94.80542550899132,96.56495666503906,2096800.0,0.0,0.0
2021-07-10,96.56495666503906,96.56495666503906,96.56495666503906,96.56495666503906,0.0,,
2021-07-11,96.56495666503906,96.56495666503906,96.56495666503906,96.56495666503906,0.0,,
2021-07-12,96.48655464922946,97.5405348104791,95.84197717801239,96.9046630859375,1704000.0,0.0,0.0
2021-07-13,96.7827024656483,97.18338606102613,95.20609861167794,95.70259857177734,2306900.0,0.0,0.0
2021-07-14,96.04231690262321,96.63463327790208,95.3890270760189,95.7374496459961,1334100.0,0.0,0.0
2021-07-15,94.95349096953682,98.52480699979475,94.88380513343249,97.55793762207031,2741900.0,0.0,0.0
2021-07-16,97.68861276202394,99.05616595094466,96.29492904172388,96.32976531982422,1844100.0,0.0,0.0
2021-07-17,96.32976531982422,96.32976531982422,96.32976531982422,96.32976531982422,0.0,,
2021-07-18,96.32976531982422,96.32976531982422,96.32976531982422,96.32976531982422,0.0,,
2021-07-19,94.85768488803708,95.2583685206569,93.25494371194999,94.4918441772461,2527700.0,0.0,0.0
2021-07-20,94.90993677820202,97.13983039494224,94.26535940066441,96.34717559814453,1784200.0,0.0,0.0
2021-07-21,97.00047454308488,97.34889711506361,95.87681523739755,96.4952621459961,1659700.0,0.0,0.0
2021-07-22,96.59978333849914,96.74786076015928,94.0737281966888,95.79841613769531,1819900.0,0.0,0.0
2021-07-23,97.03531984961172,98.97776460473816,96.93950347382257,98.67289733886719,1620000.0,0.0,0.0
2021-07-24,98.67289733886719,98.67289733886719,98.67289733886719,98.67289733886719,0.0,,
2021-07-25,98.67289733886719,98.67289733886719,98.67289733886719,98.67289733886719,0.0,,
2021-07-26,98.57708174730155,100.66761060157464,98.45513483998302,100.02303314208984,1767400.0,0.0,0.0
2021-07-27,99.76171727368148,99.99690534823861,98.56837869860163,99.61363983154297,1423200.0,0.0,0.0
2021-07-28,99.61363390502065,99.80526665196727,97.61892149137928,98.48126220703125,1404400.0,0.0,0.0
2021-07-29,99.273928822561,99.98819214156248,98.57708364253648,99.52653503417969,1386700.0,0.0,0.0
2021-07-30,98.7513014518542,100.09272414710907,97.72345843318402,97.86282348632812,1752900.0,0.0,0.0
2021-07-31,97.86282348632812,97.86282348632812,97.86282348632812,97.86282348632812,0.0,,
2021-08-01,97.86282348632812,97.86282348632812,97.86282348632812,97.86282348632812,0.0,,
2021-08-02,98.5073793044426,98.86451421970906,97.8628019535598,97.98474884033203,1302500.0,0.0,0.0
2021-08-03,98.42900247913728,100.31918615303854,98.10671043258321,99.86624145507812,1265500.0,0.0,0.0
2021-08-04,99.2913438837727,99.9794766501744,98.4290031505689,98.6641845703125,1134300.0,0.0,0.0
2021-08-05,99.3000554101545,101.37315943770204,99.17810850533452,100.49340057373047,1907300.0,0.0,0.0
2021-08-06,100.21466528672515,101.41671621396993,100.00560775064154,100.03173828125,1699600.0,0.0,0.0
2021-08-07,100.03173828125,100.03173828125,100.03173828125,100.03173828125,0.0,,
2021-08-08,100.03173828125,100.03173828125,100.03173828125,100.03173828125,0.0,,
2021-08-09,99.874939799277,99.874939799277,97.20951311015506,98.02830505371094,1346900.0,0.0,0.0
2021-08-10,97.96734843245288,100.26692820714878,97.43600548153523,100.18852996826172,1315600.0,0.0,0.0
2021-08-11,100.76342101602012,103.78597628058964,100.27563341560808,102.8365249633789,2565500.0,0.0,0.0
2021-08-12,103.5595089718336,103.91664395494973,102.10485179925651,102.89750671386719,1248600.0,0.0,0.0
2021-08-13,102.75812805563666,102.75812805563666,98.8296769896835,99.10841369628906,2293200.0,0.0,0.0
2021-08-14,99.10841369628906,99.10841369628906,99.10841369628906,99.10841369628906,0.0,,
2021-08-15,99.10841369628906,99.10841369628906,99.10841369628906,99.10841369628906,0.0,,
2021-08-16,98.63805281029616,100.96376967632149,97.75829394962183,100.48468780517578,1833100.0,0.0,0.0
2021-08-17,99.16068237682312,99.37844565327849,95.5632354421993,96.46913146972656,2212300.0,0.0,0.0
2021-08-18,96.46913232509371,99.38715892634742,95.8506854119498,95.90294647216797,2079300.0,0.0,0.0
2021-08-19,94.94478642874208,96.56494570128483,94.70089262781867,95.6067886352539,1954900.0,0.0,0.0
2021-08-20,95.78971445464961,98.87324335438126,95.38903080945619,98.1067123413086,2131100.0,0.0,0.0
2021-08-21,98.1067123413086,98.1067123413086,98.1067123413086,98.1067123413086,0.0,,
2021-08-22,98.1067123413086,98.1067123413086,98.1067123413086,98.1067123413086,0.0,,
2021-08-23,98.42900813248808,99.80527373495026,97.60151027988303,97.69732666015625,3630800.0,0.0,0.0
2021-08-24,102.13097090876458,108.04542196184951,101.36444661120703,105.82423400878906,11896900.0,0.0,0.0
2021-08-25,106.65174268636882,108.80324488640765,104.6657427003661,106.17266082763672,3685300.0,0.0,0.0
2021-08-26,106.1203910920556,106.13780922840003,102.72328298267702,102.8626480102539,2700200.0,0.0,0.0
2021-08-27,103.01944758940706,103.56821529760144,102.08742103482537,102.34873962402344,2013200.0,0.0,0.0
2021-08-28,102.34873962402344,102.34873962402344,102.34873962402344,102.34873962402344,0.0,,
2021-08-29,102.34873962402344,102.34873962402344,102.34873962402344,102.34873962402344,0.0,,
2021-08-30,102.80168509512704,104.0385855617122,102.28776695023382,103.0891342163086,1722800.0,0.0,0.0
2021-08-31,103.80339453983048,103.80339453983048,101.21636581419973,101.48639678955078,2877300.0,0.0,0.0
2021-09-01,101.51252962100956,102.19194997939036,99.4742619002594,101.7215805053711,2709500.0,0.0,0.0
2021-09-02,101.91321606535476,102.28776917654747,100.88537310758926,101.26863861083984,1786500.0,0.0,0.0
2021-09-03,100.65018349671224,100.91149542671292,99.18681409364322,99.31746673583984,1761600.0,0.0,0.0
2021-09-04,99.31746673583984,99.31746673583984,99.31746673583984,99.31746673583984,0.0,,
2021-09-05,99.31746673583984,99.31746673583984,99.31746673583984,99.31746673583984,0.0,,
2021-09-06,99.31746673583984,99.31746673583984,99.31746673583984,99.31746673583984,0.0,,
2021-09-07,99.15197659543853,99.72686818936074,96.87852745840217,97.12242126464844,2425100.0,0.0,0.0
2021-09-08,96.96561067931539,97.09626994628944,95.76356004348816,96.67816162109375,2558800.0,0.0,0.0
2021-09-09,96.25136194094948,98.48996801167034,95.92036417465717,97.89765167236328,2211900.0,0.0,0.0
2021-09-10,98.11541953761272,99.00389741105862,96.86110096126919,96.99176025390625,1728600.0,0.0,0.0
2021-09-11,96.99176025390625,96.99176025390625,96.99176025390625,96.99176025390625,0.0,,
2021-09-12,96.99176025390625,96.99176025390625,96.99176025390625,96.99176025390625,0.0,,
2021-09-13,97.98227647069825,98.87637507256791,96.73755778491442,98.23648071289062,1592600.0,0.7,0.0
2021-09-14,98.64846484062485,98.64846484062485,96.43952090204534,96.57100677490234,1564700.0,0.0,0.0
2021-09-15,96.30803267545092,96.50087102486833,95.2473916592361,95.78208923339844,2068700.0,0.0,0.0
2021-09-16,95.38764550295704,96.57100496114606,95.27369464870078,96.03630065917969,1511000.0,0.0,0.0
2021-09-17,95.88730037499614,97.39499097390959,95.70322280480092,96.08891296386719,2945900.0,0.0,0.0
2021-09-18,96.08891296386719,96.08891296386719,96.08891296386719,96.08891296386719,0.0,,
2021-09-19,96.08891296386719,96.08891296386719,96.08891296386719,96.08891296386719,0.0,,
2021-09-20,94.75653043134947,95.82593916796029,92.32845203256677,93.50304412841797,2101300.0,0.0,0.0
2021-09-21,93.79230723769665,94.80035673712706,92.8280885942783,93.69588470458984,2240900.0,0.0,0.0
2021-09-22,94.43220889049333,95.16851917709123,93.35403261351759,93.61700439453125,1500600.0,0.0,0.0
2021-09-23,94.23058952505743,94.63380798934435,93.00339911464302,93.06475830078125,2053900.0,0.0,0.0
2021-09-24,92.97709516060439,93.08228519379561,91.34668642821069,91.81126403808594,3377800.0,0.0,0.0
2021-09-25,91.81126403808594,91.81126403808594,91.81126403808594,91.81126403808594,0.0,,
2021-09-26,91.81126403808594,91.81126403808594,91.81126403808594,91.81126403808594,0.0,,
2021-09-27,92.30215249135685,97.17584411178956,92.30215249135685,96.57978057861328,4675000.0,0.0,0.0
2021-09-28,97.40374891385743,97.9998124249225,94.11663543834771,95.88729095458984,2933800.0,0.0,0.0
2021-09-29,96.2028480865056,96.67619319851518,94.73898858626151,95.92234802246094,1771000.0,0.0,0.0
2021-09-30,94.80034668473581,95.23862844778346,92.3459661366094,92.66152954101562,3692300.0,0.0,0.0
2021-10-01,93.51181538679147,93.66959711962811,90.65421586437246,92.31092071533203,2134100.0,0.0,0.0
2021-10-02,92.31092071533203,92.31092071533203,92.31092071533203,92.31092071533203,0.0,,
2021-10-03,92.31092071533203,92.31092071533203,92.31092071533203,92.31092071533203,0.0,,
