date,uber stock
2022-12-20,82
2022-12-21,63
2022-12-22,81
2022-12-23,51
2022-12-24,30
2022-12-25,21
2022-12-26,38
2022-12-27,60
2022-12-28,66
2022-12-29,69
2022-12-30,64
2022-12-31,25
2023-01-01,16
2023-01-02,23
2023-01-03,64
2023-01-04,69
2023-01-05,58
2023-01-06,87
2023-01-07,33
2023-01-08,18
2023-01-09,96
2023-01-10,92
2023-01-11,88
2023-01-12,100
2023-01-13,95
2023-01-14,28
2023-01-15,25
2023-01-16,35
2023-01-17,87
2023-01-18,85
