date,uber stock
2022-07-27,17
2022-07-28,18
2022-07-29,19
2022-07-30,7
2022-07-31,7
2022-08-01,26
2022-08-02,100
2022-08-03,65
2022-08-04,53
2022-08-05,41
2022-08-06,10
2022-08-07,9
2022-08-08,36
2022-08-09,29
2022-08-10,32
2022-08-11,25
2022-08-12,23
2022-08-13,8
2022-08-14,6
2022-08-15,22
2022-08-16,21
2022-08-17,20
2022-08-18,18
2022-08-19,19
2022-08-20,7
2022-08-21,4
2022-08-22,19
2022-08-23,17
2022-08-24,17
2022-08-25,19
