date,uber stock
2022-08-12,100
2022-08-13,36
2022-08-14,26
2022-08-15,96
2022-08-16,91
2022-08-17,86
2022-08-18,79
2022-08-19,83
2022-08-20,28
2022-08-21,18
2022-08-22,81
2022-08-23,74
2022-08-24,75
2022-08-25,80
2022-08-26,85
2022-08-27,27
2022-08-28,17
2022-08-29,77
2022-08-30,73
2022-08-31,82
2022-09-01,64
2022-09-02,71
2022-09-03,18
2022-09-04,16
2022-09-05,19
2022-09-06,64
2022-09-07,71
2022-09-08,74
2022-09-09,83
2022-09-10,28
