date,uber stock
2022-05-10,100
2022-05-11,91
2022-05-12,83
2022-05-13,74
2022-05-14,27
2022-05-15,19
2022-05-16,58
2022-05-17,56
2022-05-18,58
2022-05-19,68
2022-05-20,56
2022-05-21,27
2022-05-22,12
2022-05-23,56
2022-05-24,69
2022-05-25,60
2022-05-26,56
2022-05-27,45
2022-05-28,20
2022-05-29,17
2022-05-30,15
2022-05-31,47
2022-06-01,46
2022-06-02,44
2022-06-03,47
2022-06-04,15
2022-06-05,10
2022-06-06,44
2022-06-07,51
2022-06-08,51
