date,uber stock
2024-01-08,53
2024-01-09,58
2024-01-10,74
2024-01-11,64
2024-01-12,58
2024-01-13,19
2024-01-14,15
2024-01-15,18
2024-01-16,61
2024-01-17,67
2024-01-18,59
2024-01-19,68
2024-01-20,28
2024-01-21,16
2024-01-22,57
2024-01-23,63
2024-01-24,63
2024-01-25,64
2024-01-26,53
2024-01-27,18
2024-01-28,17
2024-01-29,62
2024-01-30,73
2024-01-31,62
2024-02-01,55
2024-02-02,68
2024-02-03,23
2024-02-04,20
2024-02-05,80
2024-02-06,100
