date,uber stock
2022-04-04,47
2022-04-05,42
2022-04-06,50
2022-04-07,47
2022-04-08,38
2022-04-09,17
2022-04-10,18
2022-04-11,47
2022-04-12,45
2022-04-13,46
2022-04-14,40
2022-04-15,27
2022-04-16,17
2022-04-17,16
2022-04-18,46
2022-04-19,48
2022-04-20,49
2022-04-21,44
2022-04-22,41
2022-04-23,19
2022-04-24,14
2022-04-25,50
2022-04-26,44
2022-04-27,44
2022-04-28,40
2022-04-29,39
2022-04-30,21
2022-05-01,13
2022-05-02,49
2022-05-03,100
