date,uber stock
2024-04-27,8
2024-04-28,6
2024-04-29,27
2024-04-30,24
2024-05-01,28
2024-05-02,25
2024-05-03,27
2024-05-04,9
2024-05-05,6
2024-05-06,31
2024-05-07,43
2024-05-08,100
2024-05-09,55
2024-05-10,36
2024-05-11,11
2024-05-12,9
2024-05-13,27
2024-05-14,31
2024-05-15,33
2024-05-16,29
2024-05-17,23
2024-05-18,9
2024-05-19,4
2024-05-20,26
2024-05-21,28
2024-05-22,28
2024-05-23,26
2024-05-24,21
2024-05-25,7
2024-05-26,6
