date,uber stock
2022-11-28,84
2022-11-29,73
2022-11-30,88
2022-12-01,100
2022-12-02,81
2022-12-03,30
2022-12-04,17
2022-12-05,59
2022-12-06,67
2022-12-07,93
2022-12-08,92
2022-12-09,58
2022-12-10,17
2022-12-11,22
2022-12-12,79
2022-12-13,86
2022-12-14,82
2022-12-15,84
2022-12-16,72
2022-12-17,29
2022-12-18,13
2022-12-19,80
2022-12-20,95
2022-12-21,72
2022-12-22,93
2022-12-23,58
2022-12-24,34
2022-12-25,24
2022-12-26,43
2022-12-27,69
