date,uber stock
2022-08-18,50
2022-08-19,52
2022-08-20,18
2022-08-21,11
2022-08-22,51
2022-08-23,46
2022-08-24,47
2022-08-25,50
2022-08-26,54
2022-08-27,17
2022-08-28,11
2022-08-29,48
2022-08-30,46
2022-08-31,51
2022-09-01,40
2022-09-02,45
2022-09-03,11
2022-09-04,10
2022-09-05,12
2022-09-06,40
2022-09-07,45
2022-09-08,47
2022-09-09,52
2022-09-10,17
2022-09-11,13
2022-09-12,57
2022-09-13,57
2022-09-14,57
2022-09-15,56
2022-09-16,100
