date,uber stock
2022-11-02,100
2022-11-03,91
2022-11-04,70
2022-11-05,26
2022-11-06,17
2022-11-07,61
2022-11-08,76
2022-11-09,57
2022-11-10,57
2022-11-11,57
2022-11-12,20
2022-11-13,13
2022-11-14,50
2022-11-15,77
2022-11-16,62
2022-11-17,58
2022-11-18,44
2022-11-19,18
2022-11-20,12
2022-11-21,47
2022-11-22,50
2022-11-23,42
2022-11-24,14
2022-11-25,28
2022-11-26,18
2022-11-27,14
2022-11-28,42
2022-11-29,37
2022-11-30,44
2022-12-01,50
