date,uber stock
2022-02-03,29
2022-02-04,22
2022-02-05,11
2022-02-06,7
2022-02-07,29
2022-02-08,39
2022-02-09,68
2022-02-10,100
2022-02-11,54
2022-02-12,18
2022-02-13,8
2022-02-14,34
2022-02-15,32
2022-02-16,34
2022-02-17,30
2022-02-18,27
2022-02-19,9
2022-02-20,6
2022-02-21,10
2022-02-22,27
2022-02-23,23
2022-02-24,31
2022-02-25,24
2022-02-26,7
2022-02-27,8
2022-02-28,25
2022-03-01,23
2022-03-02,22
2022-03-03,29
2022-03-04,31
