date,uber stock
2022-05-11,100
2022-05-12,91
2022-05-13,82
2022-05-14,30
2022-05-15,20
2022-05-16,64
2022-05-17,62
2022-05-18,64
2022-05-19,74
2022-05-20,62
2022-05-21,30
2022-05-22,14
2022-05-23,61
2022-05-24,76
2022-05-25,66
2022-05-26,62
2022-05-27,49
2022-05-28,22
2022-05-29,19
2022-05-30,16
2022-05-31,52
2022-06-01,51
2022-06-02,48
2022-06-03,52
2022-06-04,17
2022-06-05,11
2022-06-06,49
2022-06-07,56
2022-06-08,56
2022-06-09,54
