date,uber stock
2023-12-05,100
2023-12-06,79
2023-12-07,75
2023-12-08,93
2023-12-09,32
2023-12-10,20
2023-12-11,79
2023-12-12,76
2023-12-13,83
2023-12-14,76
2023-12-15,66
2023-12-16,26
2023-12-17,19
2023-12-18,78
2023-12-19,71
2023-12-20,67
2023-12-21,56
2023-12-22,54
2023-12-23,19
2023-12-24,14
2023-12-25,13
2023-12-26,49
2023-12-27,57
2023-12-28,51
2023-12-29,59
2023-12-30,14
2023-12-31,13
2024-01-01,12
2024-01-02,60
2024-01-03,66
