date,uber stock
2023-08-15,93
2023-08-16,68
2023-08-17,81
2023-08-18,71
2023-08-19,24
2023-08-20,19
2023-08-21,96
2023-08-22,72
2023-08-23,83
2023-08-24,76
2023-08-25,80
2023-08-26,27
2023-08-27,15
2023-08-28,62
2023-08-29,66
2023-08-30,88
2023-08-31,85
2023-09-01,74
2023-09-02,24
2023-09-03,19
2023-09-04,18
2023-09-05,73
2023-09-06,67
2023-09-07,76
2023-09-08,77
2023-09-09,24
2023-09-10,20
2023-09-11,95
2023-09-12,100
2023-09-13,74
