date,uber stock
2022-08-05,100
2022-08-06,25
2022-08-07,22
2022-08-08,89
2022-08-09,72
2022-08-10,79
2022-08-11,62
2022-08-12,57
2022-08-13,20
2022-08-14,15
2022-08-15,55
2022-08-16,52
2022-08-17,49
2022-08-18,45
2022-08-19,47
2022-08-20,16
2022-08-21,10
2022-08-22,46
2022-08-23,42
2022-08-24,43
2022-08-25,46
2022-08-26,49
2022-08-27,15
2022-08-28,10
2022-08-29,44
2022-08-30,41
2022-08-31,46
2022-09-01,37
2022-09-02,41
2022-09-03,10
