date,uber stock
2023-01-04,54
2023-01-05,46
2023-01-06,69
2023-01-07,26
2023-01-08,14
2023-01-09,76
2023-01-10,73
2023-01-11,69
2023-01-12,79
2023-01-13,75
2023-01-14,22
2023-01-15,20
2023-01-16,27
2023-01-17,69
2023-01-18,67
2023-01-19,59
2023-01-20,75
2023-01-21,28
2023-01-22,15
2023-01-23,69
2023-01-24,88
2023-01-25,67
2023-01-26,76
2023-01-27,62
2023-01-28,29
2023-01-29,21
2023-01-30,70
2023-01-31,82
2023-02-01,71
2023-02-02,100
