date,uber stock
2022-04-01,100
2022-04-02,31
2022-04-03,22
2022-04-04,90
2022-04-05,79
2022-04-06,95
2022-04-07,89
2022-04-08,71
2022-04-09,32
2022-04-10,35
2022-04-11,89
2022-04-12,85
2022-04-13,87
2022-04-14,75
2022-04-15,52
2022-04-16,32
2022-04-17,29
2022-04-18,88
2022-04-19,91
2022-04-20,94
2022-04-21,83
2022-04-22,77
2022-04-23,35
2022-04-24,27
2022-04-25,95
2022-04-26,83
2022-04-27,83
2022-04-28,76
2022-04-29,73
2022-04-30,41
