date,uber stock
2024-03-18,91
2024-03-19,80
2024-03-20,81
2024-03-21,88
2024-03-22,74
2024-03-23,31
2024-03-24,22
2024-03-25,83
2024-03-26,75
2024-03-27,75
2024-03-28,80
2024-03-29,42
2024-03-30,19
2024-03-31,27
2024-04-01,88
2024-04-02,77
2024-04-03,77
2024-04-04,73
2024-04-05,100
2024-04-06,47
2024-04-07,26
2024-04-08,81
2024-04-09,75
2024-04-10,83
2024-04-11,78
2024-04-12,84
2024-04-13,26
2024-04-14,14
2024-04-15,68
2024-04-16,78
