date,uber stock
2024-02-24,37
2024-02-25,25
2024-02-26,98
2024-02-27,99
2024-02-28,81
2024-02-29,87
2024-03-01,97
2024-03-02,38
2024-03-03,31
2024-03-04,97
2024-03-05,81
2024-03-06,99
2024-03-07,100
2024-03-08,87
2024-03-09,32
2024-03-10,15
2024-03-11,68
2024-03-12,81
2024-03-13,73
2024-03-14,79
2024-03-15,61
2024-03-16,18
2024-03-17,20
2024-03-18,77
2024-03-19,67
2024-03-20,68
2024-03-21,74
2024-03-22,62
2024-03-23,26
2024-03-24,18
