date,uber stock
2023-08-02,100
2023-08-03,78
2023-08-04,63
2023-08-05,15
2023-08-06,12
2023-08-07,53
2023-08-08,49
2023-08-09,53
2023-08-10,40
2023-08-11,42
2023-08-12,13
2023-08-13,7
2023-08-14,40
2023-08-15,45
2023-08-16,33
2023-08-17,39
2023-08-18,35
2023-08-19,12
2023-08-20,9
2023-08-21,47
2023-08-22,35
2023-08-23,40
2023-08-24,37
2023-08-25,39
2023-08-26,13
2023-08-27,7
2023-08-28,30
2023-08-29,32
2023-08-30,43
2023-08-31,41
