date,uber stock
2023-12-07,80
2023-12-08,100
2023-12-09,35
2023-12-10,21
2023-12-11,85
2023-12-12,82
2023-12-13,89
2023-12-14,82
2023-12-15,71
2023-12-16,28
2023-12-17,20
2023-12-18,84
2023-12-19,76
2023-12-20,72
2023-12-21,60
2023-12-22,58
2023-12-23,21
2023-12-24,15
2023-12-25,14
2023-12-26,53
2023-12-27,62
2023-12-28,55
2023-12-29,64
2023-12-30,15
2023-12-31,14
2024-01-01,13
2024-01-02,64
2024-01-03,70
2024-01-04,56
2024-01-05,53
