date,uber stock
2022-08-11,100
2022-08-12,92
2022-08-13,33
2022-08-14,24
2022-08-15,88
2022-08-16,83
2022-08-17,79
2022-08-18,73
2022-08-19,76
2022-08-20,26
2022-08-21,16
2022-08-22,74
2022-08-23,68
2022-08-24,68
2022-08-25,73
2022-08-26,78
2022-08-27,24
2022-08-28,16
2022-08-29,70
2022-08-30,66
2022-08-31,75
2022-09-01,59
2022-09-02,65
2022-09-03,17
2022-09-04,15
2022-09-05,17
2022-09-06,58
2022-09-07,65
2022-09-08,68
2022-09-09,76
