date,uber stock
2023-08-07,100
2023-08-08,91
2023-08-09,100
2023-08-10,76
2023-08-11,78
2023-08-12,24
2023-08-13,14
2023-08-14,76
2023-08-15,85
2023-08-16,62
2023-08-17,74
2023-08-18,65
2023-08-19,22
2023-08-20,17
2023-08-21,88
2023-08-22,66
2023-08-23,76
2023-08-24,70
2023-08-25,73
2023-08-26,25
2023-08-27,14
2023-08-28,56
2023-08-29,60
2023-08-30,80
2023-08-31,78
2023-09-01,68
2023-09-02,22
2023-09-03,18
2023-09-04,17
2023-09-05,67
