date,uber stock
2023-06-19,33
2023-06-20,74
2023-06-21,77
2023-06-22,69
2023-06-23,64
2023-06-24,23
2023-06-25,18
2023-06-26,78
2023-06-27,92
2023-06-28,76
2023-06-29,83
2023-06-30,74
2023-07-01,18
2023-07-02,16
2023-07-03,50
2023-07-04,19
2023-07-05,60
2023-07-06,67
2023-07-07,58
2023-07-08,18
2023-07-09,15
2023-07-10,63
2023-07-11,82
2023-07-12,90
2023-07-13,91
2023-07-14,87
2023-07-15,24
2023-07-16,12
2023-07-17,86
2023-07-18,100
