date,uber stock
2023-03-06,64
2023-03-07,64
2023-03-08,68
2023-03-09,78
2023-03-10,58
2023-03-11,22
2023-03-12,14
2023-03-13,80
2023-03-14,100
2023-03-15,61
2023-03-16,54
2023-03-17,54
2023-03-18,15
2023-03-19,19
2023-03-20,55
2023-03-21,57
2023-03-22,65
2023-03-23,57
2023-03-24,41
2023-03-25,20
2023-03-26,17
2023-03-27,48
2023-03-28,67
2023-03-29,59
2023-03-30,55
2023-03-31,54
2023-04-01,24
2023-04-02,16
2023-04-03,51
2023-04-04,49
