date,uber stock
2024-01-07,20
2024-01-08,66
2024-01-09,71
2024-01-10,92
2024-01-11,79
2024-01-12,72
2024-01-13,23
2024-01-14,18
2024-01-15,23
2024-01-16,76
2024-01-17,83
2024-01-18,73
2024-01-19,84
2024-01-20,35
2024-01-21,20
2024-01-22,71
2024-01-23,78
2024-01-24,79
2024-01-25,80
2024-01-26,66
2024-01-27,22
2024-01-28,21
2024-01-29,77
2024-01-30,90
2024-01-31,77
2024-02-01,68
2024-02-02,84
2024-02-03,29
2024-02-04,25
2024-02-05,100
