date,uber stock
2024-08-04,9
2024-08-05,50
2024-08-06,100
2024-08-07,68
2024-08-08,54
2024-08-09,42
2024-08-10,11
2024-08-11,8
2024-08-12,33
2024-08-13,38
2024-08-14,41
2024-08-15,41
2024-08-16,34
2024-08-17,9
2024-08-18,8
2024-08-19,33
2024-08-20,32
2024-08-21,32
2024-08-22,41
2024-08-23,38
2024-08-24,11
2024-08-25,7
2024-08-26,31
2024-08-27,26
2024-08-28,26
2024-08-29,24
2024-08-30,25
2024-08-31,5
2024-09-01,5
2024-09-02,6
