date,uber stock
2024-08-08,100
2024-08-09,77
2024-08-10,20
2024-08-11,15
2024-08-12,60
2024-08-13,70
2024-08-14,75
2024-08-15,75
2024-08-16,62
2024-08-17,16
2024-08-18,15
2024-08-19,61
2024-08-20,59
2024-08-21,59
2024-08-22,75
2024-08-23,71
2024-08-24,21
2024-08-25,14
2024-08-26,57
2024-08-27,47
2024-08-28,47
2024-08-29,44
2024-08-30,46
2024-08-31,9
2024-09-01,9
2024-09-02,11
2024-09-03,50
2024-09-04,43
2024-09-05,39
2024-09-06,32
