date,uber stock
2022-05-13,100
2022-05-14,37
2022-05-15,25
2022-05-16,78
2022-05-17,76
2022-05-18,78
2022-05-19,91
2022-05-20,76
2022-05-21,37
2022-05-22,17
2022-05-23,75
2022-05-24,94
2022-05-25,80
2022-05-26,75
2022-05-27,60
2022-05-28,27
2022-05-29,23
2022-05-30,20
2022-05-31,64
2022-06-01,63
2022-06-02,59
2022-06-03,64
2022-06-04,21
2022-06-05,14
2022-06-06,60
2022-06-07,69
2022-06-08,68
2022-06-09,66
2022-06-10,68
2022-06-11,24
