date,uber stock
2022-09-19,48
2022-09-20,38
2022-09-21,39
2022-09-22,44
2022-09-23,40
2022-09-24,15
2022-09-25,14
2022-09-26,37
2022-09-27,37
2022-09-28,32
2022-09-29,32
2022-09-30,29
2022-10-01,14
2022-10-02,10
2022-10-03,37
2022-10-04,40
2022-10-05,45
2022-10-06,35
2022-10-07,44
2022-10-08,14
2022-10-09,16
2022-10-10,32
2022-10-11,100
2022-10-12,70
2022-10-13,54
2022-10-14,39
2022-10-15,16
2022-10-16,9
2022-10-17,36
2022-10-18,44
