date,uber stock
2023-04-02,17
2023-04-03,53
2023-04-04,51
2023-04-05,44
2023-04-06,46
2023-04-07,29
2023-04-08,29
2023-04-09,17
2023-04-10,63
2023-04-11,53
2023-04-12,60
2023-04-13,58
2023-04-14,54
2023-04-15,21
2023-04-16,19
2023-04-17,59
2023-04-18,70
2023-04-19,55
2023-04-20,53
2023-04-21,71
2023-04-22,29
2023-04-23,17
2023-04-24,58
2023-04-25,51
2023-04-26,56
2023-04-27,74
2023-04-28,63
2023-04-29,27
2023-04-30,15
2023-05-01,100
