date,uber stock
2022-06-13,71
2022-06-14,75
2022-06-15,68
2022-06-16,68
2022-06-17,56
2022-06-18,17
2022-06-19,12
2022-06-20,23
2022-06-21,62
2022-06-22,48
2022-06-23,38
2022-06-24,50
2022-06-25,16
2022-06-26,16
2022-06-27,43
2022-06-28,41
2022-06-29,43
2022-06-30,53
2022-07-01,35
2022-07-02,15
2022-07-03,14
2022-07-04,9
2022-07-05,50
2022-07-06,61
2022-07-07,42
2022-07-08,45
2022-07-09,11
2022-07-10,25
2022-07-11,100
2022-07-12,55
