date,uber stock
2023-07-02,14
2023-07-03,43
2023-07-04,17
2023-07-05,52
2023-07-06,58
2023-07-07,50
2023-07-08,16
2023-07-09,13
2023-07-10,54
2023-07-11,71
2023-07-12,78
2023-07-13,78
2023-07-14,75
2023-07-15,21
2023-07-16,10
2023-07-17,74
2023-07-18,86
2023-07-19,78
2023-07-20,57
2023-07-21,57
2023-07-22,17
2023-07-23,17
2023-07-24,70
2023-07-25,65
2023-07-26,54
2023-07-27,70
2023-07-28,76
2023-07-29,24
2023-07-30,16
2023-07-31,100
