date,uber stock
2023-09-06,72
2023-09-07,71
2023-09-08,70
2023-09-09,23
2023-09-10,19
2023-09-11,95
2023-09-12,100
2023-09-13,74
2023-09-14,85
2023-09-15,73
2023-09-16,23
2023-09-17,19
2023-09-18,73
2023-09-19,73
2023-09-20,72
2023-09-21,77
2023-09-22,68
2023-09-23,19
2023-09-24,11
2023-09-25,64
2023-09-26,59
2023-09-27,56
2023-09-28,66
2023-09-29,61
2023-09-30,29
2023-10-01,13
2023-10-02,64
2023-10-03,56
2023-10-04,68
2023-10-05,53
