date,uber stock
2023-03-30,78
2023-03-31,76
2023-04-01,35
2023-04-02,23
2023-04-03,72
2023-04-04,69
2023-04-05,60
2023-04-06,62
2023-04-07,39
2023-04-08,39
2023-04-09,23
2023-04-10,85
2023-04-11,72
2023-04-12,82
2023-04-13,79
2023-04-14,73
2023-04-15,28
2023-04-16,26
2023-04-17,81
2023-04-18,96
2023-04-19,75
2023-04-20,72
2023-04-21,96
2023-04-22,39
2023-04-23,24
2023-04-24,78
2023-04-25,69
2023-04-26,76
2023-04-27,100
2023-04-28,86
