date,uber stock
2024-09-24,25
2024-09-25,27
2024-09-26,24
2024-09-27,22
2024-09-28,9
2024-09-29,3
2024-09-30,23
2024-10-01,20
2024-10-02,24
2024-10-03,19
2024-10-04,21
2024-10-05,7
2024-10-06,4
2024-10-07,21
2024-10-08,25
2024-10-09,26
2024-10-10,30
2024-10-11,100
2024-10-12,26
2024-10-13,14
2024-10-14,42
2024-10-15,32
2024-10-16,33
2024-10-17,43
2024-10-18,33
2024-10-19,11
2024-10-20,8
2024-10-21,28
2024-10-22,27
2024-10-23,27
