date,uber stock
2022-12-13,77
2022-12-14,74
2022-12-15,76
2022-12-16,65
2022-12-17,26
2022-12-18,11
2022-12-19,72
2022-12-20,86
2022-12-21,65
2022-12-22,84
2022-12-23,53
2022-12-24,31
2022-12-25,22
2022-12-26,39
2022-12-27,62
2022-12-28,68
2022-12-29,72
2022-12-30,67
2022-12-31,26
2023-01-01,17
2023-01-02,24
2023-01-03,67
2023-01-04,72
2023-01-05,61
2023-01-06,91
2023-01-07,34
2023-01-08,19
2023-01-09,100
2023-01-10,96
2023-01-11,91
