date,uber stock
2023-09-09,24
2023-09-10,20
2023-09-11,95
2023-09-12,100
2023-09-13,74
2023-09-14,83
2023-09-15,71
2023-09-16,23
2023-09-17,20
2023-09-18,74
2023-09-19,72
2023-09-20,74
2023-09-21,77
2023-09-22,70
2023-09-23,16
2023-09-24,12
2023-09-25,65
2023-09-26,61
2023-09-27,52
2023-09-28,67
2023-09-29,65
2023-09-30,27
2023-10-01,11
2023-10-02,65
2023-10-03,58
2023-10-04,66
2023-10-05,56
2023-10-06,76
2023-10-07,29
2023-10-08,29
