date,uber stock
2023-05-14,24
2023-05-15,61
2023-05-16,73
2023-05-17,68
2023-05-18,84
2023-05-19,71
2023-05-20,19
2023-05-21,13
2023-05-22,100
2023-05-23,99
2023-05-24,81
2023-05-25,99
2023-05-26,71
2023-05-27,27
2023-05-28,18
2023-05-29,16
2023-05-30,59
2023-05-31,74
2023-06-01,65
2023-06-02,81
2023-06-03,23
2023-06-04,22
2023-06-05,85
2023-06-06,90
2023-06-07,84
2023-06-08,83
2023-06-09,91
2023-06-10,33
2023-06-11,17
2023-06-12,81
